tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,Fantasy,War,Musical,Action,Horror,Mystery,Comedy,Drama,Game-Show,Biography,Documentary,Family,Short,Animation,Talk-Show,Thriller,Adult,Sci-Fi,History,Reality-TV,Adventure,Sport,Romance,News,Music,Crime,Western,isOriginalTitle,storylines,keywords,languages
tt2805096,Chicago P.D.,Chicago P.D.,2014,,43,"Action,Crime,Drama",8.1,24853,"nm0197700,nm0589412,nm0793455,nm1110790,nm0637458,nm0644204,nm0002399,nm0286517,nm0152640,nm0140764,nm0925870,nm2337720,nm0548159,nm0773180,nm0211523,nm0343687,nm0404882,nm0877617,nm0327064,nm1401177,nm0104851,nm0592813,nm0005522,nm3229507,nm0132671,nm0005204,nm0152650,nm0004610,nm0095424,nm0841772,nm0735276,nm0005113,nm0677953,nm0806252,nm0076681,nm0932112,nm0192030,nm0780825,nm0863990","nm0104973,nm0351929,nm1631709,nm0937725,nm5665780,nm3282994,nm3640424,nm5054263,nm5055204,nm2650801,nm6895761,nm3509898,nm0786694,nm1157808,nm8137777,nm0364709,nm8756916,nm2647093,nm2204730,nm3408219,nm1183164,nm0167117,nm2038407,nm1267367,nm2036698,nm5920754,nm0395924,nm8090029,nm1620470,nm1241675,nm0500329,nm0618680,nm0733149,nm0280613,nm1546172,nm2954816",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"District 21 of the Chicago Police Department is made up of two distinctly different groups. There are the uniformed cops who patrol the beat and go head-to-head with the city's street crimes. And there's the Intelligence Unit, the team that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond.","police, chicago illinois, copaganda, shared universe, 2010s",USA
tt7569592,Chilling Adventures of Sabrina,Chilling Adventures of Sabrina,2018,,60,"Drama,Fantasy,Horror",7.6,63575,"nm1032600,nm0683478,nm1646022,nm0629152,nm0453003,nm1767218,nm0003922,nm0838198,nm0003080,nm0941276,nm3421685,nm0624423,nm0724757,nm1671066","nm2630745,nm2026757,nm2702617,nm3321780,nm4681618,nm1290141,nm3699298,nm9050216,nm2529335,nm6257074,nm2130745,nm11300631",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Reimagines the origin and adventures of Sabrina: the Teenage Witch as a dark coming-of-age story that traffics in horror, the occult and, of course, witchcraft. Tonally in the vein of Rosemary's Baby and The Exorcist, this adaptation finds Sabrina Spellman wrestling to reconcile her dual nature - half-witch, half-mortal - while standing against the evil forces that threaten her, her family and the daylight world humans inhabit.","witch, based on comic, based on comic book, teenager, black magic",USA
tt0096557,Chip 'n' Dale Rescue Rangers,Chip 'n' Dale Rescue Rangers,1988,1990,22,"Adventure,Animation,Comedy",7.6,16178,"nm0502527,nm0453809,nm0953649,nm0952572","nm6318529,nm0122334,nm4249824,nm0228772,nm0249133,nm0249134,nm0394447,nm0465576,nm0506718,nm0506719,nm0539315,nm0544870,nm0571066,nm6318528,nm0743361,nm0832309,nm0006572,nm0842468,nm0848091,nm0880204,nm1646429,nm0936335,nm1876338,nm0941314",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Disney's fun-loving chipmunks are re-imagined as the leaders of a team of pint-sized crime-fighters, rounding out the team are two mice, Gadget Hackwrench and Monterey Jack and Zipper, a fly.","1980s, animal character names in series title, five word series title, chip 'n' dale characters, chipmunk",English
tt1140100,Chowder,Chowder,2007,2010,11,"Adventure,Animation,Comedy",7.3,10729,"nm0590446,nm0143663,nm0368029,nm0396317,nm2494316,nm0916798","nm1148951,nm1208638,nm1584126,nm1938069,nm1303989,nm1349864,nm3092063,nm1307018,nm0607472,nm2911171,nm1503373,nm1401136,nm3205507,nm1009644,nm1019583,nm1027050,nm2228204,nm1727087,nm0052125,nm2236324,nm2837934,nm1220133,nm0782226,nm2804592,nm0566833,nm0623292,nm0714418",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"In Marzipan City, the young, excitable food-loving Chowder is the apprentice of Mung Daal, a very old chef who runs a catering company with his wife, Truffles and assistant, Shnitzel.","cartoon network, character name as series title, chowder character, chef, student teacher relationship",USA
tt0934814,Chuck,Chuck,2007,2012,43,"Action,Comedy,Drama",8.2,123549,"nm0787687,nm0776317,nm0509183,nm1157048,nm0188929,nm0118665,nm0548932,nm0258128,nm1084723,nm0629334,nm0813313,nm0154819,nm0870295,nm0402493,nm0665321,nm0151540,nm0926526,nm0490792,nm0106230,nm0270806,nm0595136,nm0606845,nm0156838,nm0471862,nm0053434,nm0541562,nm0000536,nm0902939,nm0779350","nm1776338,nm0777300,nm2859316,nm2181986,nm0459237,nm1988994,nm3179596,nm2879212,nm0012100,nm0588936,nm3109525,nm0628167,nm0941370,nm1802537,nm0969782,nm3858614,nm1093194,nm4415526,nm1150257",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Since geeky Chuck accidentally became the mental host of the Intersect, an unprecedentedly powerful computer mind containing all information available to the US government, he's a primordial national security asset and risk. So CIA and NSA each appoint a top agent to guard Chuck, and often get involved with him in spy adventures. Meanwhile his identity must be kept secret from Chuck's sister, her perfect partner Devon, both surgeons, and Chuck's goofy colleagues in Buy More, the Burbank electronics store where he works as a cover.","character name as series title, nsa, cia, sister, computer nerd",USA
tt0985344,Claymore,Kureimoa,2007,2007,24,"Action,Adventure,Animation",8,11528,"nm2009210,nm3553038,nm0838959,nm4123741,nm3602387,nm2567803,nm3982288,nm2443186,nm3106676,nm3974620,nm3529585,nm2668285,nm2646291,nm2485876,nm2324235,nm2672339","nm1215197,nm1840994,nm1639992,nm3539769,nm1896066,nm3508432,nm0753218,nm0833185,nm2588941",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"In a world rife with deadly creatures called ""youma"", a young silver eyed woman, Clare, works on behalf of an organization that trains female youma halfbreeds into warriors with the ability to destroy these creatures. Considered a rogue for picking up a stray child and almost losing herself to her youma side by ""Awakening"", she is constantly assigned rather dangerous missions.","anime, supernatural power, sword fighting, battle, obsession",Japanese
tt0210413,Clerks,Clerks,2000,2001,22,"Animation,Comedy",7.4,11659,"nm1006989,nm0047193,nm0521425","nm0541635,nm0608714,nm0003620,nm0227704,nm0382769,nm0445877,nm0447583",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Following the events of the movie 'Clerks', Dante Hicks still works at the Quick Stop, and his best friend Randall Graves still 'works' at the video store (even though he spends most of his time figuring out ways to get Dante into trouble). However, with the arrival into town of diabolical billionaire megalomaniac Leonardo Leonardo, their lives are about to get more unusual, even if their jobs remain as unsatisfying and tedious as before. Soon, Dante and Randall find themselves thrown headlong into crazy adventures involving, in no particular order, a monkey, Little League Baseball, Korean animators, Canadian exports, lesbian ex-girlfriends of Randall, Judge Reinhold, the Matrix, refridgerator door locks and numerous unwarranted 'Star Wars' references. And as always, they receive very little in the way of constructive help from slackers Jay and Silent Bob.","cult tv, clerk, jay and silent bob, store, best friend",English
tt5614844,Cloak & Dagger,Cloak & Dagger,2018,2019,44,"Action,Adventure,Drama",6.8,15500,"nm2171388,nm2184587,nm1121978,nm0542642,nm0679662,nm0941276,nm3421685,nm1740015,nm0325290,nm1353167,nm0250267,nm3408764,nm0387486,nm0697656,nm1735543,nm0368602","nm4587680,nm2757098,nm2184587,nm2067924,nm2799630,nm2374942,nm6276982,nm1247105,nm3150062,nm3160583,nm0527160,nm3741669,nm4266851,nm2553555,nm1779885",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Tandy Bowen and Tyrone Johnson, two teenagers from different backgrounds, acquire superpowers while forming a romantic relationship. They soon realize that their powers work better when they are together, but their feelings for each other make their already complicated world even more challenging.","based on comic, teenager, 2013, thief, corrupt cop",USA
tt7221388,Cobra Kai,Cobra Kai,2018,,30,"Action,Comedy,Drama",8.8,39120,"nm0684336,nm1375358,nm1376383,nm0148180,nm0372222,nm0644204,nm0343687","nm1108471,nm1632630,nm0372222,nm1375358,nm0436543,nm2830283,nm2830317,nm4741240,nm1376383,nm3090562,nm3124354",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Thirty years after their final confrontation at the 1984 All Valley Karate Tournament, Johnny Lawrence is at rock-bottom as an unemployed handyman haunted by his wasted life. However, when Johnny rescues a bullied kid, Miguel, from bullies, he is inspired to restart the notorious Cobra Kai dojo. However, this revitalization of his life and related misunderstandings find Johnny restarting his old rivalry with Daniel LaRousso, a successful businessman who may be happily married, but is missing an essential balance in life since the death of his mentor, Mr. Miyagi. Meanwhile, even as this antipathy festers, it finds itself reflected in their protegees as Miguel and his comrades are gradually poisoned by Cobra Kai's thuggish philosophy. Meanwhile, while Daniel's daughter, Samantha, finds herself in the middle of this conflict amidst false friends, Johnny's estranged miscreant son, Robby, finds himself inadvertently coming under Daniel's wing and flourishes in ways worthy of Mr. Miyagi.","web series, 30 years later, sensei, tv sequel to theatrical movie, alliterative title",English
tt4452630,Code Black,Code Black,2015,2018,42,Drama,8.1,10078,"nm1204568,nm0538744,nm0101385,nm0003022,nm0779641,nm0952352,nm0675894,nm0047458,nm0076997,nm0327064,nm0437246,nm0534850,nm0592808,nm0592813,nm0783751,nm0339111,nm0538614,nm0574765,nm0003398,nm1060986,nm1288934,nm0052059,nm0782739,nm2200982,nm0528337,nm0644204,nm0650304,nm0192030,nm0776317,nm0789834,nm0884218,nm0942869,nm0957198","nm0782739,nm5244008,nm7641677,nm8159434,nm2735698,nm6149734,nm0335344,nm2636898,nm1376081,nm2224264,nm1621092,nm1195432,nm0628214,nm1547852,nm4391309,nm2022626,nm1871198,nm2647093,nm0550158,nm3449193,nm2749464,nm2650801,nm1802087,nm6895761",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"This show is based on the award-winning documentary of the same name. This medical drama follows the staff in an extremely busy emergency room as they cope with a staggering amount of patients, which oftentimes outweighs the hospital's resources, resulting in a code black.","hospital, latex gloves, medical profession, los angeles california, doctor",English
tt0994314,Code Geass: Lelouch of the Rebellion,Kôdo giasu - Hangyaku no rurûshu: Code Geass - Lelouch of the Rebellion,2006,2012,24,"Action,Adventure,Animation",8.6,44220,"nm0849465,nm3421291,nm3737847,nm1986665,nm1020249,nm2241388","nm2241388,nm1220477,nm0556856,nm0359584,nm1986735,nm0138233,nm0849465,nm1935424,nm1287521",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"The Empire of Britannia has invaded Japan using giant robot weapons called Knightmare Frames. Japan is now referred to as Area 11, and its people the 11's. A Britannian who was living in Japan at the time, Lelouch, vowed to his Japanese friend Suzaku that he'd destroy Britannia. Years later, Lelouch is in high school, but regularly skips out of school to go play chess and gamble on himself. One day, he stumbles on terrorists 11's who've stolen a military secret and is caught by a member of the Britannian task force sent after them, who is Suzaku. As the rest of the squad arrives, Suzaku is shot for disobeying orders, while the military secret, a young immortal witch, gives Lelouch the power of Geass, which makes anyone obey any order. While Suzaku is secretly made the pilot of Britannia's brand new prototype Knightmare, Lancelot, Lelouch becomes the masked Zero to lead the rebellion to destroy Britannia once and for all.","anime, politics, japan, prince, robot",Japan
tt0312109,Codename: Kids Next Door,Codename: Kids Next Door,2002,2008,30,"Action,Adventure,Animation",7.2,15724,"nm1146489,nm1008759","nm1146489,nm0929738,nm1032254,nm2813679,nm1027050,nm1490569,nm3268014,nm3007618,nm2816210,nm3176640",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Codename: Kids Next Door follows the escapades of five eager, yet bumbling, ten-year-olds as they join forces against adulthood to fight for the right to enjoy all the fun things in life. These principled kids tackle the really important issues facing their peers, like the right to stay up late or to eat whatever they want. But when taking a stand is just not enough, this crew embarks on top secret missions on behalf of children everywhere, utilizing fantastic homemade technology like flying machines and catapults, to accomplish their goals. Like any good team, the agents in Codename: Kids Next Door each have their own distinct identities, skills and personalities. Numbuh One is Nigel Uno, the British-accented leader of the group. Hoagie P. Gilliam, a mechanical genius and expert pilot, is known as Numbuh Two. Diversionary tactics are the specialty of Kiki Sanban, also known as Numbuh Three. Brash and impulsive Numbuh Four (Wallabee Beatles) is a master of hand to hand combat. And ...","sunglasses, spanking, young boy, intelligence, supervillain",English
tt0368479,Cold Case,Cold Case,2003,2010,44,"Crime,Drama,Mystery",7.5,23251,"nm0952352,nm0106230,nm0054077,nm0197700,nm0206259,nm1084723,nm0671210,nm1204568,nm0844358,nm0926215,nm0057106,nm0002140,nm0001513,nm0796864,nm0006853,nm0676512,nm0833191,nm0944981,nm0000389,nm1879589,nm0004610,nm0247123,nm0975026,nm0743164,nm0278125,nm0394032,nm0795288,nm0861250,nm0333239,nm0764776,nm0818465,nm0003080,nm0025978,nm0389972,nm0393661,nm0548533,nm0776317,nm0102434,nm0002506,nm0000412,nm0542960,nm0959665,nm0575389,nm0177512,nm0394586,nm0402493","nm0825284,nm0127894,nm1225921,nm0072412,nm0686388,nm0925878,nm1240333,nm0364709,nm1277149,nm0975307,nm2034294,nm1473727,nm0654548,nm1550332,nm1212043,nm0255473,nm0628548,nm0064157,nm1322707,nm2171685,nm0267679,nm1380122,nm3170129,nm0612768,nm1818250,nm1541762,nm0678742,nm1889799,nm0872658,nm0992694,nm0034359,nm2059056,nm0179244,nm0298397,nm2121117,nm3027379,nm0788850,nm1222770,nm2827595,nm2326684,nm1159602,nm3657135,nm0006910,nm2111309,nm1830692,nm1667472",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"Lilly Rush is a Philadelphia police detective working for the department's homicide squad and being assigned ""cold cases"": crimes that were committed many years before and have not been solved. Lilly must try to re-think the crime scenes and interview other people involved with the victims to find a link to solving the cases.","female protagonist, female detective, series title spoken by character, strong female character, police protagonist",USA
tt4209256,Colony,Colony,2016,2018,42,"Action,Adventure,Drama",7.4,27075,"nm1879589,nm0141961,nm2007278,nm0002728,nm0504716,nm1069989,nm0915637,nm0676671,nm0816074,nm0764776,nm0206259,nm0104851,nm0004610,nm0101908,nm0644204","nm2952284,nm0193681,nm6269516,nm9816006,nm7873659,nm3873759,nm3832564,nm4894216,nm4553973,nm4109022,nm0402095,nm1440693,nm3251129,nm5121548,nm4116015,nm1548719",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Set in the near future, Colony centers on a family who must make difficult decisions as they balance staying together while trying to survive. They live in L.A., which has been occupied by a force of outside intruders. While some people have chosen to collaborate with the authorities and benefit from the new order, others have rebelled and suffer the consequences.","rebellion, alien invasion, occupation, confinement, los angeles california",USA
tt1466074,Columbo,Columbo,1971,2003,100,"Crime,Drama,Mystery",8.2,25216,"nm0000229,nm0718001,nm0125111,nm0000393,nm0001526,nm0001262,nm0336139,nm0240797,nm0366314,nm0001023,nm0001888,nm0844358,nm0755963,nm0458033,nm0434571,nm0001129,nm0002155,nm0292419,nm0841416,nm0806915,nm0692872,nm0703689,nm0170225,nm0910737,nm0241174,nm0468609,nm0671984,nm0568546,nm0002195,nm0410320,nm0516093,nm0505420","nm0506087,nm0512894,nm0319288,nm0279089,nm0004766,nm0362990,nm0169540,nm0238083,nm0887966,nm0940251,nm0089177,nm0860160,nm0240812,nm0452134,nm0743853,nm1721802,nm0789848,nm0270517,nm0402805,nm0001526,nm0805340,nm0446015,nm0490206,nm0683980,nm0683991,nm1330096,nm0004798,nm0295138,nm0376937,nm0669098,nm0713128,nm0817426,nm0103468,nm0507076,nm0579995,nm0308594,nm0705722,nm0805994,nm0998205,nm1255905,nm0088161,nm0492626,nm0493842,nm3646865,nm0525015,nm0758510,nm0792561,nm0799875,nm0445631,nm0285815,nm0713445,nm0937938,nm0000393,nm0206409,nm0456063,nm0368774,nm0146665,nm1297877",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"When you first saw him, Lieutenant Columbo looked like a bum that just came off the street. He had a bumbling demeanor, was overly polite and seemed to chomp on the same short cigar on a daily basis. However, beneath all that comical exterior was probably the most dogged investigator in the Los Angeles Police Department. Columbo was often called on to investigate high profile murders that involved the rich and famous. The culprits were often amused by him, and just as they thought they were going to get away with murder, Columbo would find a way to trap them or find enough evidence to make them confess.","cult tv, police protagonist, detective series, unseen wife, character name as series title",English
tt2314952,Comedians in Cars Getting Coffee,Comedians in Cars Getting Coffee,2012,,20,"Comedy,Talk-Show",8.1,9961,"nm0202970,nm0000632","nm0000632,nm0202970",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Jerry Seinfeld is joined by friends for a cup of coffee and a drive in a classic car, sharing stories all along the way.","coffee, car, celebrity guest, beverage, coffee drinking",USA
tt1439629,Community,Community,2009,2015,22,Comedy,8.5,182139,"nm0788426,nm0751648,nm0751577,nm1041479,nm0151540,nm0203215,nm0510912,nm2122478,nm1286069,nm1760830,nm0625065,nm0269542,nm0711110,nm1164861,nm0376006,nm0541562,nm0926526,nm1547964,nm1533705,nm0578162,nm0116714,nm2254920,nm0110644,nm0417794,nm0565063,nm0001281","nm1363595,nm1167370,nm2466457,nm0821786,nm1782254,nm4621803,nm4374776,nm6066062,nm5344507,nm1560199,nm4155289,nm0571344,nm1545970,nm1417395,nm2314834,nm3836955,nm0387684,nm0193915,nm1058228,nm1888740,nm1755889,nm2350699,nm0689390,nm0051794,nm3696188,nm1729395,nm1230361,nm2538973,nm0232981,nm1054832,nm3040078,nm2618596,nm2126046,nm1622901,nm1571096,nm1289832,nm2346189,nm1428343,nm1517674,nm3287345,nm0711110,nm0923288,nm1637751,nm2961728,nm1273099,nm5573443,nm1132659,nm1072116,nm0825217,nm0963396",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"A former lawyer attends a community college when it is discovered he faked his Bachelor's degree. In an attempt to get with a student in his Spanish class, he forms a Spanish study group. To his surprise, more people attend the study group and the group of misfits form an unlikely community.","study group, community college, sitcom, college, friendship",USA
tt1637574,Conan,Conan,2010,,42,"Comedy,Music,Talk-Show",8.1,21676,"nm1723779,nm0333444,nm2650185,nm1260709,nm0842173,nm1097698","nm1488941,nm1328630,nm1702396,nm1610222,nm1760963,nm3000629,nm0330462,nm1682822,nm0005277,nm0037434,nm0842173,nm2664435,nm0452993,nm1643805,nm0725200,nm0806955,nm1572544,nm1243193,nm4132900,nm1235154,nm0564836,nm0821026,nm1545000,nm0471378,nm2039090,nm0863622,nm0227822,nm0001345,nm8009326",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Conan O'Brienand his co-hostAndy Richterdiscuss current news topics and interview celebrities and personalities.,"one word series title, actor name as series title, interview, celebrity, redheaded man",USA
tt3489184,Constantine,Constantine,2014,2015,43,"Drama,Fantasy,Horror",7.5,47000,"nm0003880,nm0101741,nm0942869,nm0000824,nm0793455,nm0327064,nm0795288,nm0551076,nm0779830,nm0864268,nm0366004","nm0148723,nm0333060,nm3054695,nm5606221,nm3150062,nm0796950,nm0894156,nm0920525,nm0639328,nm5616730,nm4965660,nm1393443,nm1212017",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,A man struggling with his faith who is haunted by the sins of his past is suddenly thrust into the role of defending humanity from the gathering forces of darkness.,"vertigo comics, dc comics, based on comic book, demon, based on comic",USA
